,time,open,high,low,close,vwap,volume,count
179,1699002000,1.06264,1.06460,1.06245,1.06456,1.06383,109081.04601557,145
180,1699005600,1.06450,1.06483,1.06420,1.06421,1.06446,176807.78254996,209
181,1699009200,1.06420,1.06517,1.06413,1.06436,1.06481,99800.64822644,199
182,1699012800,1.06456,1.07137,1.06448,1.07012,1.06842,377174.03171853,549
183,1699016400,1.07030,1.07178,1.06912,1.07053,1.07044,1932500.77128093,1060
184,1699020000,1.07048,1.07221,1.06809,1.06968,1.06958,2607793.03511791,916
185,1699023600,1.07007,1.07261,1.06960,1.07221,1.07158,181534.00334294,236
186,1699027200,1.07245,1.07316,1.07160,1.07300,1.07272,131252.99346994,249
187,1699030800,1.07299,1.07392,1.07265,1.07298,1.07285,95839.37373812,237
188,1699034400,1.07294,1.07339,1.07256,1.07292,1.07300,348461.98207421,373
189,1699038000,1.07300,1.07315,1.07167,1.07198,1.07244,64013.22308978,112
190,1699041600,1.07208,1.07270,1.07207,1.07253,1.07243,91732.32774594,113
191,1699045200,1.07253,1.07279,1.07214,1.07252,1.07243,46978.07006984,110
192,1699048800,1.07234,1.07267,1.07225,1.07235,1.07245,34158.32189828,99
193,1699052400,1.07235,1.07267,1.07211,1.07231,1.07228,92716.13519676,146
194,1699056000,1.07239,1.07257,1.07194,1.07227,1.07223,53676.17701656,128
195,1699059600,1.07223,1.07239,1.07203,1.07221,1.07214,18242.57005936,70
196,1699063200,1.07229,1.07254,1.07225,1.07248,1.07236,24601.11516843,75
197,1699066800,1.07227,1.07249,1.07223,1.07226,1.07236,3759.05591399,19
198,1699070400,1.07230,1.07263,1.07221,1.07229,1.07251,25618.59457665,63
199,1699074000,1.07228,1.07271,1.07225,1.07271,1.07230,5637.00743372,24
200,1699077600,1.07227,1.07296,1.07226,1.07296,1.07269,44980.47665917,72
201,1699081200,1.07282,1.07359,1.07273,1.07289,1.07327,397950.28027141,357
202,1699084800,1.07292,1.07334,1.07236,1.07241,1.07284,276596.37456073,311
203,1699088400,1.07237,1.07271,1.07183,1.07199,1.07214,107447.12399111,194
204,1699092000,1.07211,1.07211,1.07159,1.07176,1.07187,16390.59974992,111
205,1699095600,1.07177,1.07199,1.07153,1.07176,1.07180,182949.53454647,150
206,1699099200,1.07161,1.07199,1.07160,1.07192,1.07183,36604.62339628,139
207,1699102800,1.07187,1.07268,1.07187,1.07225,1.07223,116351.18663823,504
208,1699106400,1.07207,1.07261,1.07184,1.07232,1.07232,81813.36222408,421
209,1699110000,1.07207,1.07263,1.07181,1.07212,1.07213,143345.57628734,636
210,1699113600,1.07198,1.07261,1.07172,1.07194,1.07206,68611.42055407,419
211,1699117200,1.07226,1.07256,1.07179,1.07197,1.07220,103475.94263210,482
212,1699120800,1.07202,1.07251,1.07165,1.07186,1.07196,214311.84840790,482
213,1699124400,1.07191,1.07249,1.07162,1.07229,1.07206,413673.59505373,1148
214,1699128000,1.07193,1.07237,1.07167,1.07186,1.07193,30996.69279419,551
215,1699131600,1.07191,1.07247,1.07166,1.07213,1.07213,91499.79610068,357
216,1699135200,1.07180,1.07224,1.07150,1.07214,1.07189,119946.45648442,507
217,1699138800,1.07200,1.07262,1.07195,1.07221,1.07225,111516.81279876,391
218,1699142400,1.07221,1.07262,1.07183,1.07215,1.07230,174550.26364640,721
219,1699146000,1.07215,1.07265,1.07207,1.07224,1.07243,68046.67334114,200
220,1699149600,1.07241,1.07245,1.07176,1.07209,1.07203,66993.78155708,135
221,1699153200,1.07209,1.07269,1.07209,1.07261,1.07245,24204.71419933,60
222,1699156800,1.07264,1.07269,1.07203,1.07266,1.07237,70569.10471522,74
223,1699160400,1.07268,1.07270,1.07229,1.07270,1.07264,173621.15214740,309
224,1699164000,1.07268,1.07282,1.07227,1.07266,1.07250,242210.56361460,788
225,1699167600,1.07267,1.07279,1.07189,1.07240,1.07236,133216.88283713,429
226,1699171200,1.07242,1.07284,1.07229,1.07269,1.07257,70226.67165158,130
227,1699174800,1.07263,1.07286,1.07247,1.07266,1.07263,65199.82501707,187
228,1699178400,1.07263,1.07280,1.07239,1.07248,1.07257,99234.87638576,300
229,1699182000,1.07248,1.07273,1.07225,1.07262,1.07248,107012.36833440,235
230,1699185600,1.07262,1.07282,1.07243,1.07267,1.07263,36285.51008381,168
231,1699189200,1.07267,1.07285,1.07243,1.07271,1.07266,28169.01479712,166
232,1699192800,1.07246,1.07276,1.07227,1.07270,1.07246,31144.34589275,159
233,1699196400,1.07249,1.07292,1.07230,1.07246,1.07247,27841.66922896,164
234,1699200000,1.07251,1.07281,1.07214,1.07261,1.07234,52754.24979518,165
235,1699203600,1.07238,1.07275,1.07221,1.07251,1.07252,63189.91873790,294
236,1699207200,1.07259,1.07271,1.07215,1.07236,1.07235,42256.02122153,228
237,1699210800,1.07219,1.07285,1.07217,1.07265,1.07253,48205.10056804,318
238,1699214400,1.07262,1.07306,1.07260,1.07260,1.07272,37786.72708581,230
239,1699218000,1.07260,1.07295,1.07213,1.07235,1.07243,84530.69376939,319
240,1699221600,1.07248,1.07270,1.07180,1.07194,1.07230,73870.55896835,345
241,1699225200,1.07199,1.07271,1.07165,1.07255,1.07220,25948.95810840,175
242,1699228800,1.07240,1.07271,1.07181,1.07234,1.07219,114593.87637622,198
243,1699232400,1.07200,1.07263,1.07177,1.07230,1.07216,5426.13621651,78
244,1699236000,1.07232,1.07325,1.07227,1.07320,1.07295,9006.32420833,65
245,1699239600,1.07267,1.07323,1.07260,1.07300,1.07303,8032.80185620,49
246,1699243200,1.07290,1.07350,1.07281,1.07348,1.07324,13162.76717123,77
247,1699246800,1.07330,1.07396,1.07277,1.07346,1.07328,61733.13003258,135
248,1699250400,1.07327,1.07391,1.07314,1.07353,1.07336,225003.56670289,263
249,1699254000,1.07374,1.07423,1.07307,1.07317,1.07354,196568.25835185,288
250,1699257600,1.07317,1.07500,1.07317,1.07467,1.07468,200385.90104337,213
251,1699261200,1.07480,1.07563,1.07480,1.07480,1.07498,310355.43061437,289
252,1699264800,1.07481,1.07597,1.07481,1.07501,1.07543,426977.00831597,462
253,1699268400,1.07500,1.07533,1.07453,1.07532,1.07496,482344.63359371,379
254,1699272000,1.07532,1.07534,1.07414,1.07443,1.07502,931248.91456539,436
255,1699275600,1.07438,1.07439,1.07335,1.07347,1.07412,1895258.55310770,824
256,1699279200,1.07346,1.07445,1.07344,1.07395,1.07381,253273.23000256,423
257,1699282800,1.07385,1.07412,1.07241,1.07412,1.07330,255438.33458266,520
258,1699286400,1.07416,1.07462,1.07362,1.07436,1.07420,228402.92181936,387
259,1699290000,1.07437,1.07444,1.07308,1.07315,1.07350,276420.13594911,351
260,1699293600,1.07315,1.07345,1.07222,1.07295,1.07287,398678.21397129,310
261,1699297200,1.07298,1.07340,1.07191,1.07204,1.07243,156202.97205890,329
262,1699300800,1.07204,1.07211,1.07154,1.07178,1.07189,120974.81803024,502
263,1699304400,1.07166,1.07187,1.07121,1.07138,1.07152,94115.51876253,750
264,1699308000,1.07138,1.07192,1.07087,1.07192,1.07142,196334.24614983,756
265,1699311600,1.07170,1.07201,1.07119,1.07149,1.07172,48511.17286770,205
266,1699315200,1.07149,1.07166,1.07082,1.07114,1.07145,203036.66185207,397
267,1699318800,1.07119,1.07119,1.07040,1.07087,1.07080,107364.93650023,258
268,1699322400,1.07088,1.07090,1.07032,1.07058,1.07058,46126.77865108,233
269,1699326000,1.07058,1.07116,1.07053,1.07074,1.07073,58105.51904894,158
270,1699329600,1.07066,1.07086,1.07021,1.07042,1.07054,19624.62261891,100
271,1699333200,1.07044,1.07075,1.07026,1.07070,1.07052,47507.26593117,150
272,1699336800,1.07070,1.07092,1.06981,1.06997,1.07035,86437.84403463,258
273,1699340400,1.07002,1.07008,1.06914,1.06963,1.06963,87177.50136096,239
