,time,open,high,low,close,vwap,volume,count
235,1700803800,0.86973,0.86973,0.86973,0.86973,0.00000,0.00000000,0
236,1700804100,0.86971,0.86989,0.86971,0.86979,0.86979,1873.41460607,12
237,1700804400,0.86976,0.86976,0.86976,0.86976,0.86976,60.00000000,2
238,1700804700,0.86972,0.86985,0.86972,0.86978,0.86976,47.72932725,3
239,1700805000,0.86978,0.86992,0.86978,0.86984,0.86980,288.97741842,3
240,1700805300,0.86984,0.86987,0.86984,0.86987,0.86986,268.89516784,2
241,1700805600,0.86988,0.87004,0.86988,0.86994,0.86999,765.54148638,7
242,1700805900,0.87001,0.87001,0.86999,0.86999,0.86999,3308.51528319,2
243,1700806200,0.87005,0.87005,0.87005,0.87005,0.87005,15.00000000,1
244,1700806500,0.87006,0.87010,0.86992,0.87010,0.87005,7981.90671721,7
245,1700806800,0.87006,0.87006,0.87003,0.87006,0.87005,3653.49493362,3
246,1700807100,0.86995,0.86998,0.86995,0.86998,0.86995,199.93567061,3
247,1700807400,0.86990,0.86990,0.86980,0.86980,0.86985,1087.21290063,4
248,1700807700,0.86973,0.86977,0.86970,0.86977,0.86976,697.20418930,3
249,1700808000,0.86979,0.86982,0.86979,0.86982,0.86980,937.06326172,2
250,1700808300,0.86980,0.86980,0.86980,0.86980,0.86980,592.20000000,1
251,1700808600,0.86984,0.86984,0.86983,0.86983,0.86983,268.09155750,2
252,1700808900,0.86983,0.86989,0.86983,0.86989,0.86987,216.22592511,2
253,1700809200,0.86996,0.87002,0.86996,0.87000,0.86998,5793.23996638,8
254,1700809500,0.87003,0.87018,0.87003,0.87014,0.87016,287.81797419,4
255,1700809800,0.87014,0.87035,0.86996,0.87024,0.87018,10676.21197506,12
256,1700810100,0.87033,0.87051,0.86944,0.87050,0.86980,83980.38374784,21
257,1700810400,0.87046,0.87047,0.87034,0.87047,0.87045,4017.29967352,4
258,1700810700,0.87047,0.87047,0.87047,0.87047,0.00000,0.00000000,0
259,1700811000,0.87049,0.87108,0.87049,0.87070,0.87082,15313.85879967,11
260,1700811300,0.87074,0.87088,0.87066,0.87066,0.87079,4787.61489761,7
261,1700811600,0.87063,0.87076,0.87060,0.87075,0.87065,8986.40779934,11
262,1700811900,0.87066,0.87078,0.87066,0.87078,0.87071,3842.67272850,6
263,1700812200,0.87064,0.87064,0.87055,0.87055,0.87061,1555.19498319,3
264,1700812500,0.87059,0.87066,0.87058,0.87058,0.87063,9334.63947954,6
265,1700812800,0.87053,0.87068,0.87053,0.87068,0.87058,14327.24540275,12
266,1700813100,0.87064,0.87075,0.87063,0.87075,0.87066,4241.71397702,5
267,1700813400,0.87056,0.87057,0.87035,0.87046,0.87041,6388.02111093,30
268,1700813700,0.87034,0.87052,0.87027,0.87027,0.87038,2544.73247747,7
269,1700814000,0.86993,0.87011,0.86987,0.86995,0.86998,9004.16407031,12
270,1700814300,0.86986,0.87013,0.86984,0.86986,0.86990,2488.93707360,7
271,1700814600,0.86980,0.86993,0.86961,0.86963,0.86966,5961.97126671,12
